Date,Month,District,LATITUDE,LONGITUDE,Water_Table_m
24-Oct-16,Oct,Brahmanbaria,23.983,91.288,7.09
31-Oct-16,Oct,Brahmanbaria,23.983,91.288,7.11
07-Nov-16,Nov,Brahmanbaria,23.983,91.288,7.14
14-Nov-16,Nov,Brahmanbaria,23.983,91.288,7.16
21-Nov-16,Nov,Brahmanbaria,23.983,91.288,7.14
28-Nov-16,Nov,Brahmanbaria,23.983,91.288,7.16
05-Dec-16,Dec,Brahmanbaria,23.983,91.288,7.32
12-Dec-16,Dec,Brahmanbaria,23.983,91.288,7.47
19-Dec-16,Dec,Brahmanbaria,23.983,91.288,7.52
26-Dec-16,Dec,Brahmanbaria,23.983,91.288,7.62
02-Jan-17,Jan,Brahmanbaria,23.983,91.288,7.62
09-Jan-17,Jan,Brahmanbaria,23.983,91.288,7.7
16-Jan-17,Jan,Brahmanbaria,23.983,91.288,7.8
23-Jan-17,Jan,Brahmanbaria,23.983,91.288,7.9
30-Jan-17,Jan,Brahmanbaria,23.983,91.288,7.95
06-Feb-17,Feb,Brahmanbaria,23.983,91.288,7.95
13-Feb-17,Feb,Brahmanbaria,23.983,91.288,7.98
20-Feb-17,Feb,Brahmanbaria,23.983,91.288,8.05
27-Feb-17,Feb,Brahmanbaria,23.983,91.288,8.06
06-Mar-17,Mar,Brahmanbaria,23.983,91.288,8.08
13-Mar-17,Mar,Brahmanbaria,23.983,91.288,8.09
20-Mar-17,Mar,Brahmanbaria,23.983,91.288,8.1
27-Mar-17,Mar,Brahmanbaria,23.983,91.288,8.13
03-Apr-17,Apr,Brahmanbaria,23.983,91.288,3.48
10-Apr-17,Apr,Brahmanbaria,23.983,91.288,3.47
17-Apr-17,Apr,Brahmanbaria,23.983,91.288,3.29
24-Apr-17,Apr,Brahmanbaria,23.983,91.288,2.9
07-Jan-19,Jan,Brahmanbaria,23.983,91.288,8.06
14-Jan-19,Jan,Brahmanbaria,23.983,91.288,8.08
21-Jan-19,Jan,Brahmanbaria,23.983,91.288,8.09
28-Jan-19,Jan,Brahmanbaria,23.983,91.288,8.09
04-Feb-19,Feb,Brahmanbaria,23.983,91.288,8.1
11-Feb-19,Feb,Brahmanbaria,23.983,91.288,8.11
18-Feb-19,Feb,Brahmanbaria,23.983,91.288,9.2
25-Feb-19,Feb,Brahmanbaria,23.983,91.288,9.2
04-Mar-19,Mar,Brahmanbaria,23.983,91.288,9.1
11-Mar-19,Mar,Brahmanbaria,23.983,91.288,9.05
18-Mar-19,Mar,Brahmanbaria,23.983,91.288,8.9
25-Mar-19,Mar,Brahmanbaria,23.983,91.288,8.7
01-Apr-19,Apr,Brahmanbaria,23.983,91.288,8.6
08-Apr-19,Apr,Brahmanbaria,23.983,91.288,8.5
15-Apr-19,Apr,Brahmanbaria,23.983,91.288,8.2
22-Apr-19,Apr,Brahmanbaria,23.983,91.288,8.2
29-Apr-19,Apr,Brahmanbaria,23.983,91.288,8.1
06-May-19,May,Brahmanbaria,23.983,91.288,8.05
13-May-19,May,Brahmanbaria,23.983,91.288,8.02
20-May-19,May,Brahmanbaria,23.983,91.288,8.03
27-May-19,May,Brahmanbaria,23.983,91.288,8.02
03-Jun-19,Jun,Brahmanbaria,23.983,91.288,8.05
10-Jun-19,Jun,Brahmanbaria,23.983,91.288,7.9
17-Jun-19,Jun,Brahmanbaria,23.983,91.288,7.7
24-Jun-19,Jun,Brahmanbaria,23.983,91.288,7.5
01-Jul-19,Jul,Brahmanbaria,23.983,91.288,7.3
08-Jul-19,Jul,Brahmanbaria,23.983,91.288,7.22
15-Jul-19,Jul,Brahmanbaria,23.983,91.288,7
22-Jul-19,Jul,Brahmanbaria,23.983,91.288,7.03
29-Jul-19,Jul,Brahmanbaria,23.983,91.288,7.02
05-Aug-19,Aug,Brahmanbaria,23.983,91.288,7
12-Aug-19,Aug,Brahmanbaria,23.983,91.288,6.9
19-Aug-19,Aug,Brahmanbaria,23.983,91.288,6.85
26-Aug-19,Aug,Brahmanbaria,23.983,91.288,6.83
02-Sep-19,Sep,Brahmanbaria,23.983,91.288,6.8
09-Sep-19,Sep,Brahmanbaria,23.983,91.288,6.78
16-Sep-19,Sep,Brahmanbaria,23.983,91.288,6.77
04-Jan-21,Jan,Brahmanbaria,23.983,91.288,7.52
11-Jan-21,Jan,Brahmanbaria,23.983,91.288,8.2
18-Jan-21,Jan,Brahmanbaria,23.983,91.288,8.3
25-Jan-21,Jan,Brahmanbaria,23.983,91.288,8.45
01-Feb-21,Feb,Brahmanbaria,23.983,91.288,8.52
08-Feb-21,Feb,Brahmanbaria,23.983,91.288,8.68
15-Feb-21,Feb,Brahmanbaria,23.983,91.288,8.78
22-Feb-21,Feb,Brahmanbaria,23.983,91.288,8.92
01-Mar-21,Mar,Brahmanbaria,23.983,91.288,9.05
08-Mar-21,Mar,Brahmanbaria,23.983,91.288,9.13
15-Mar-21,Mar,Brahmanbaria,23.983,91.288,9.2
22-Mar-21,Mar,Brahmanbaria,23.983,91.288,2.23
29-Mar-21,Mar,Brahmanbaria,23.983,91.288,9.29
05-Apr-21,Apr,Brahmanbaria,23.983,91.288,9.25
12-Apr-21,Apr,Brahmanbaria,23.983,91.288,9.15
19-Apr-21,Apr,Brahmanbaria,23.983,91.288,8.98
26-Apr-21,Apr,Brahmanbaria,23.983,91.288,8.12
03-May-21,May,Brahmanbaria,23.983,91.288,8.53
10-May-21,May,Brahmanbaria,23.983,91.288,8.32
17-May-21,May,Brahmanbaria,23.983,91.288,8.25
24-May-21,May,Brahmanbaria,23.983,91.288,8.12
31-May-21,May,Brahmanbaria,23.983,91.288,8.1
07-Jun-21,Jun,Brahmanbaria,23.983,91.288,8.05
14-Jun-21,Jun,Brahmanbaria,23.983,91.288,7.95
21-Jun-21,Jun,Brahmanbaria,23.983,91.288,7.87
28-Jun-21,Jun,Brahmanbaria,23.983,91.288,7.8
05-Jul-21,Jul,Brahmanbaria,23.983,91.288,7.7
12-Jul-21,Jul,Brahmanbaria,23.983,91.288,7.6
19-Jul-21,Jul,Brahmanbaria,23.983,91.288,7.55
26-Jul-21,Jul,Brahmanbaria,23.983,91.288,7.57
02-Aug-21,Aug,Brahmanbaria,23.983,91.288,7.55
09-Aug-21,Aug,Brahmanbaria,23.983,91.288,7.5
16-Aug-21,Aug,Brahmanbaria,23.983,91.288,7.52
23-Aug-21,Aug,Brahmanbaria,23.983,91.288,7.55
30-Aug-21,Aug,Brahmanbaria,23.983,91.288,7.6
06-Sep-21,Sep,Brahmanbaria,23.983,91.288,7.65
13-Sep-21,Sep,Brahmanbaria,23.983,91.288,7.75
20-Sep-21,Sep,Brahmanbaria,23.983,91.288,7.77
27-Sep-21,Sep,Brahmanbaria,23.983,91.288,7.85
04-Oct-21,Oct,Brahmanbaria,23.983,91.288,7.89
11-Oct-21,Oct,Brahmanbaria,23.983,91.288,7.9
18-Oct-21,Oct,Brahmanbaria,23.983,91.288,7.95
25-Oct-21,Oct,Brahmanbaria,23.983,91.288,8
01-Nov-21,Nov,Brahmanbaria,23.983,91.288,8
08-Nov-21,Nov,Brahmanbaria,23.983,91.288,8.02
15-Nov-21,Nov,Brahmanbaria,23.983,91.288,8
22-Nov-21,Nov,Brahmanbaria,23.983,91.288,8.03
29-Nov-21,Nov,Brahmanbaria,23.983,91.288,8.04
06-Dec-21,Dec,Brahmanbaria,23.983,91.288,8.05
13-Dec-21,Dec,Brahmanbaria,23.983,91.288,8.06
20-Dec-21,Dec,Brahmanbaria,23.983,91.288,8.07
27-Dec-21,Dec,Brahmanbaria,23.983,91.288,8.08
03-Jan-22,Jan,Brahmanbaria,23.983,91.288,8.09
10-Jan-22,Jan,Brahmanbaria,23.983,91.288,8.1
17-Jan-22,Jan,Brahmanbaria,23.983,91.288,8.11
24-Jan-22,Jan,Brahmanbaria,23.983,91.288,8.1
31-Jan-22,Jan,Brahmanbaria,23.983,91.288,8.11
07-Feb-22,Feb,Brahmanbaria,23.983,91.288,8.12
14-Feb-22,Feb,Brahmanbaria,23.983,91.288,8.15
21-Feb-22,Feb,Brahmanbaria,23.983,91.288,8.2
28-Feb-22,Feb,Brahmanbaria,23.983,91.288,8.22
07-Mar-22,Mar,Brahmanbaria,23.983,91.288,8.25
14-Mar-22,Mar,Brahmanbaria,23.983,91.288,8.29
21-Mar-22,Mar,Brahmanbaria,23.983,91.288,8.3
28-Mar-22,Mar,Brahmanbaria,23.983,91.288,8.35
04-Apr-22,Apr,Brahmanbaria,23.983,91.288,8.3
11-Apr-22,Apr,Brahmanbaria,23.983,91.288,8.25
18-Apr-22,Apr,Brahmanbaria,23.983,91.288,8.22
25-Apr-22,Apr,Brahmanbaria,23.983,91.288,8.2
02-May-22,May,Brahmanbaria,23.983,91.288,8.1
09-May-22,May,Brahmanbaria,23.983,91.288,8
16-May-22,May,Brahmanbaria,23.983,91.288,7.9
23-May-22,May,Brahmanbaria,23.983,91.288,7.78
30-May-22,May,Brahmanbaria,23.983,91.288,7.65
06-Jun-22,Jun,Brahmanbaria,23.983,91.288,7.6
13-Jun-22,Jun,Brahmanbaria,23.983,91.288,7.55
20-Jun-22,Jun,Brahmanbaria,23.983,91.288,7.5
27-Jun-22,Jun,Brahmanbaria,23.983,91.288,7.45
04-Jul-22,Jul,Brahmanbaria,23.983,91.288,7.42
11-Jul-22,Jul,Brahmanbaria,23.983,91.288,7.4
18-Jul-22,Jul,Brahmanbaria,23.983,91.288,7.39
25-Jul-22,Jul,Brahmanbaria,23.983,91.288,7.38
01-Aug-22,Aug,Brahmanbaria,23.983,91.288,7.35
08-Aug-22,Aug,Brahmanbaria,23.983,91.288,7.34
15-Aug-22,Aug,Brahmanbaria,23.983,91.288,7.32
22-Aug-22,Aug,Brahmanbaria,23.983,91.288,7.3
29-Aug-22,Aug,Brahmanbaria,23.983,91.288,7.3
05-Sep-22,Sep,Brahmanbaria,23.983,91.288,7.35
12-Sep-22,Sep,Brahmanbaria,23.983,91.288,7.3
19-Sep-22,Sep,Brahmanbaria,23.983,91.288,7.25
26-Sep-22,Sep,Brahmanbaria,23.983,91.288,7.13
03-Oct-22,Oct,Brahmanbaria,23.983,91.288,7.12
10-Oct-22,Oct,Brahmanbaria,23.983,91.288,7.08
17-Oct-22,Oct,Brahmanbaria,23.983,91.288,7.05
24-Oct-22,Oct,Brahmanbaria,23.983,91.288,7
31-Oct-22,Oct,Brahmanbaria,23.983,91.288,7.15
07-Nov-22,Nov,Brahmanbaria,23.983,91.288,7.25
14-Nov-22,Nov,Brahmanbaria,23.983,91.288,7.4
21-Nov-22,Nov,Brahmanbaria,23.983,91.288,7.5
28-Nov-22,Nov,Brahmanbaria,23.983,91.288,7.7
05-Dec-22,Dec,Brahmanbaria,23.983,91.288,7.8
12-Dec-22,Dec,Brahmanbaria,23.983,91.288,7.9
19-Dec-22,Dec,Brahmanbaria,23.983,91.288,8
26-Dec-22,Dec,Brahmanbaria,23.983,91.288,8.4
13-Mar-23,Mar,Brahmanbaria,23.983,91.288,9.19
20-Mar-23,Mar,Brahmanbaria,23.983,91.288,9.15
27-Mar-23,Mar,Brahmanbaria,23.983,91.288,9.12
03-Apr-23,Apr,Brahmanbaria,23.983,91.288,9.11
10-Apr-23,Apr,Brahmanbaria,23.983,91.288,9.09
17-Apr-23,Apr,Brahmanbaria,23.983,91.288,9.07
24-Apr-23,Apr,Brahmanbaria,23.983,91.288,9
01-May-23,May,Brahmanbaria,23.983,91.288,8.9
08-May-23,May,Brahmanbaria,23.983,91.288,8.7
15-May-23,May,Brahmanbaria,23.983,91.288,8.65
22-May-23,May,Brahmanbaria,23.983,91.288,8.5
29-May-23,May,Brahmanbaria,23.983,91.288,8.4
05-Jun-23,Jun,Brahmanbaria,23.983,91.288,8.2
12-Jun-23,Jun,Brahmanbaria,23.983,91.288,8
19-Jun-23,Jun,Brahmanbaria,23.983,91.288,7.8
26-Jun-23,Jun,Brahmanbaria,23.983,91.288,7.7
03-Jul-23,Jul,Brahmanbaria,23.983,91.288,7.6
10-Jul-23,Jul,Brahmanbaria,23.983,91.288,7.55
17-Jul-23,Jul,Brahmanbaria,23.983,91.288,7.4
24-Jul-23,Jul,Brahmanbaria,23.983,91.288,7.3
31-Jul-23,Jul,Brahmanbaria,23.983,91.288,7.25
07-Aug-23,Aug,Brahmanbaria,23.983,91.288,7.2
14-Aug-23,Aug,Brahmanbaria,23.983,91.288,7.1
21-Aug-23,Aug,Brahmanbaria,23.983,91.288,7.09
28-Aug-23,Aug,Brahmanbaria,23.983,91.288,7
04-Sep-23,Sep,Brahmanbaria,23.983,91.288,7.06
11-Sep-23,Sep,Brahmanbaria,23.983,91.288,7.09
18-Sep-23,Sep,Brahmanbaria,23.983,91.288,7.08
25-Sep-23,Sep,Brahmanbaria,23.983,91.288,7.1
02-Oct-23,Oct,Brahmanbaria,23.983,91.288,7.22
09-Oct-23,Oct,Brahmanbaria,23.983,91.288,7.24
16-Oct-23,Oct,Brahmanbaria,23.983,91.288,7.3
23-Oct-23,Oct,Brahmanbaria,23.983,91.288,7.4
30-Oct-23,Oct,Brahmanbaria,23.983,91.288,7.42
06-Nov-23,Nov,Brahmanbaria,23.983,91.288,7.45
13-Nov-23,Nov,Brahmanbaria,23.983,91.288,7.5
20-Nov-23,Nov,Brahmanbaria,23.983,91.288,7.52
27-Nov-23,Nov,Brahmanbaria,23.983,91.288,7.6
04-Dec-23,Dec,Brahmanbaria,23.983,91.288,7.7
11-Dec-23,Dec,Brahmanbaria,23.983,91.288,7.8
18-Dec-23,Dec,Brahmanbaria,23.983,91.288,7.9
25-Dec-23,Dec,Brahmanbaria,23.983,91.288,8
01-Jan-24,Jan,Brahmanbaria,23.983,91.288,8.1
08-Jan-24,Jan,Brahmanbaria,23.983,91.288,8.3
15-Jan-24,Jan,Brahmanbaria,23.983,91.288,8.38
22-Jan-24,Jan,Brahmanbaria,23.983,91.288,8.4
29-Jan-24,Jan,Brahmanbaria,23.983,91.288,8.42
05-Feb-24,Feb,Brahmanbaria,23.983,91.288,8.44
12-Feb-24,Feb,Brahmanbaria,23.983,91.288,8.45
19-Feb-24,Feb,Brahmanbaria,23.983,91.288,8.5
05-Jan-15,Jan,Chandpur,23.15,90.67,2.81
12-Jan-15,Jan,Chandpur,23.15,90.67,2.83
19-Jan-15,Jan,Chandpur,23.15,90.67,2.93
26-Jan-15,Jan,Chandpur,23.15,90.67,2.94
02-Feb-15,Feb,Chandpur,23.15,90.67,3
09-Feb-15,Feb,Chandpur,23.15,90.67,3.04
16-Feb-15,Feb,Chandpur,23.15,90.67,3.03
23-Feb-15,Feb,Chandpur,23.15,90.67,3.01
02-Mar-15,Mar,Chandpur,23.15,90.67,2.99
09-Mar-15,Mar,Chandpur,23.15,90.67,3.08
16-Mar-15,Mar,Chandpur,23.15,90.67,3.18
23-Mar-15,Mar,Chandpur,23.15,90.67,3.25
30-Mar-15,Mar,Chandpur,23.15,90.67,3.33
06-Apr-15,Apr,Chandpur,23.15,90.67,3.32
13-Apr-15,Apr,Chandpur,23.15,90.67,3.3
20-Apr-15,Apr,Chandpur,23.15,90.67,3.33
27-Apr-15,Apr,Chandpur,23.15,90.67,3.38
04-May-15,May,Chandpur,23.15,90.67,3.52
11-May-15,May,Chandpur,23.15,90.67,3.75
18-May-15,May,Chandpur,23.15,90.67,3.64
25-May-15,May,Chandpur,23.15,90.67,3.83
01-Jun-15,Jun,Chandpur,23.15,90.67,3.78
08-Jun-15,Jun,Chandpur,23.15,90.67,3.96
15-Jun-15,Jun,Chandpur,23.15,90.67,3.2
22-Jun-15,Jun,Chandpur,23.15,90.67,2.8
29-Jun-15,Jun,Chandpur,23.15,90.67,2.36
06-Jul-15,Jul,Chandpur,23.15,90.67,2.08
13-Jul-15,Jul,Chandpur,23.15,90.67,1.88
20-Jul-15,Jul,Chandpur,23.15,90.67,1.73
27-Jul-15,Jul,Chandpur,23.15,90.67,1.62
03-Aug-15,Aug,Chandpur,23.15,90.67,1.57
10-Aug-15,Aug,Chandpur,23.15,90.67,1.68
17-Aug-15,Aug,Chandpur,23.15,90.67,1.67
24-Aug-15,Aug,Chandpur,23.15,90.67,1.54
31-Aug-15,Aug,Chandpur,23.15,90.67,1.2
07-Sep-15,Sep,Chandpur,23.15,90.67,1.1
14-Sep-15,Sep,Chandpur,23.15,90.67,1.2
21-Sep-15,Sep,Chandpur,23.15,90.67,1.25
28-Sep-15,Sep,Chandpur,23.15,90.67,1.38
05-Oct-15,Oct,Chandpur,23.15,90.67,1.49
12-Oct-15,Oct,Chandpur,23.15,90.67,1.58
19-Oct-15,Oct,Chandpur,23.15,90.67,1.7
26-Oct-15,Oct,Chandpur,23.15,90.67,1.78
02-Nov-15,Nov,Chandpur,23.15,90.67,1.95
09-Nov-15,Nov,Chandpur,23.15,90.67,1.95
16-Nov-15,Nov,Chandpur,23.15,90.67,2.15
23-Nov-15,Nov,Chandpur,23.15,90.67,2.35
30-Nov-15,Nov,Chandpur,23.15,90.67,2.48
07-Dec-15,Dec,Chandpur,23.15,90.67,2.56
14-Dec-15,Dec,Chandpur,23.15,90.67,2.72
21-Dec-15,Dec,Chandpur,23.15,90.67,2.77
28-Dec-15,Dec,Chandpur,23.15,90.67,2.88
05-Mar-18,Mar,Chandpur,23.15,90.67,2.92
12-Mar-18,Mar,Chandpur,23.15,90.67,2.8
19-Mar-18,Mar,Chandpur,23.15,90.67,2.99
26-Mar-18,Mar,Chandpur,23.15,90.67,3
09-Apr-18,Apr,Chandpur,23.15,90.67,3.16
16-Apr-18,Apr,Chandpur,23.15,90.67,3.05
23-Apr-18,Apr,Chandpur,23.15,90.67,2.96
30-Apr-18,Apr,Chandpur,23.15,90.67,2.9
07-May-18,May,Chandpur,23.15,90.67,2.87
14-May-18,May,Chandpur,23.15,90.67,2.6
21-May-18,May,Chandpur,23.15,90.67,2.48
28-May-18,May,Chandpur,23.15,90.67,2.35
04-Jun-18,Jun,Chandpur,23.15,90.67,2.3
11-Jun-18,Jun,Chandpur,23.15,90.67,2.24
18-Jun-18,Jun,Chandpur,23.15,90.67,2.2
25-Jun-18,Jun,Chandpur,23.15,90.67,2.11
30-Jul-18,Jul,Chandpur,23.15,90.67,1.7
06-Aug-18,Aug,Chandpur,23.15,90.67,1.73
13-Aug-18,Aug,Chandpur,23.15,90.67,1.75
20-Aug-18,Aug,Chandpur,23.15,90.67,1.66
03-Sep-18,Sep,Chandpur,23.15,90.67,1.74
10-Sep-18,Sep,Chandpur,23.15,90.67,1.72
17-Sep-18,Sep,Chandpur,23.15,90.67,1.74
24-Sep-18,Sep,Chandpur,23.15,90.67,1.77
01-Oct-18,Oct,Chandpur,23.15,90.67,1.88
08-Oct-18,Oct,Chandpur,23.15,90.67,2.01
15-Oct-18,Oct,Chandpur,23.15,90.67,2.15
22-Oct-18,Oct,Chandpur,23.15,90.67,2.21
29-Oct-18,Oct,Chandpur,23.15,90.67,2.25
05-Nov-18,Nov,Chandpur,23.15,90.67,2.35
03-Dec-18,Dec,Chandpur,23.15,90.67,2.68
10-Dec-18,Dec,Chandpur,23.15,90.67,2.72
17-Dec-18,Dec,Chandpur,23.15,90.67,2.78
24-Dec-18,Dec,Chandpur,23.15,90.67,2.83
07-Jan-19,Jan,Chandpur,23.15,90.67,2.92
14-Jan-19,Jan,Chandpur,23.15,90.67,2.95
21-Jan-19,Jan,Chandpur,23.15,90.67,2.97
28-Jan-19,Jan,Chandpur,23.15,90.67,3
25-Feb-19,Feb,Chandpur,23.15,90.67,2.96
04-Mar-19,Mar,Chandpur,23.15,90.67,2.4
11-Mar-19,Mar,Chandpur,23.15,90.67,2.84
18-Mar-19,Mar,Chandpur,23.15,90.67,2.86
01-Apr-19,Apr,Chandpur,23.15,90.67,3.96
08-Apr-19,Apr,Chandpur,23.15,90.67,3.7
15-Apr-19,Apr,Chandpur,23.15,90.67,3.94
22-Apr-19,Apr,Chandpur,23.15,90.67,3
29-Apr-19,Apr,Chandpur,23.15,90.67,3.01
06-May-19,May,Chandpur,23.15,90.67,3.02
13-May-19,May,Chandpur,23.15,90.67,3.03
20-May-19,May,Chandpur,23.15,90.67,3.02
27-May-19,May,Chandpur,23.15,90.67,3.04
03-Jun-19,Jun,Chandpur,23.15,90.67,2.98
10-Jun-19,Jun,Chandpur,23.15,90.67,2.92
17-Jun-19,Jun,Chandpur,23.15,90.67,2.88
24-Jun-19,Jun,Chandpur,23.15,90.67,2.85
01-Jul-19,Jul,Chandpur,23.15,90.67,2.93
08-Jul-19,Jul,Chandpur,23.15,90.67,2.48
15-Jul-19,Jul,Chandpur,23.15,90.67,2.2
22-Jul-19,Jul,Chandpur,23.15,90.67,2
29-Jul-19,Jul,Chandpur,23.15,90.67,1.8
05-Aug-19,Aug,Chandpur,23.15,90.67,1.75
12-Aug-19,Aug,Chandpur,23.15,90.67,1.7
19-Aug-19,Aug,Chandpur,23.15,90.67,1.7
26-Aug-19,Aug,Chandpur,23.15,90.67,1.81
02-Sep-19,Sep,Chandpur,23.15,90.67,1.88
09-Sep-19,Sep,Chandpur,23.15,90.67,1.94
16-Sep-19,Sep,Chandpur,23.15,90.67,1.99
23-Sep-19,Sep,Chandpur,23.15,90.67,1.97
30-Sep-19,Sep,Chandpur,23.15,90.67,1.95
07-Oct-19,Oct,Chandpur,23.15,90.67,1.85
14-Oct-19,Oct,Chandpur,23.15,90.67,1.94
21-Oct-19,Oct,Chandpur,23.15,90.67,2.04
28-Oct-19,Oct,Chandpur,23.15,90.67,2.17
04-Nov-19,Nov,Chandpur,23.15,90.67,2.26
11-Nov-19,Nov,Chandpur,23.15,90.67,2.24
18-Nov-19,Nov,Chandpur,23.15,90.67,2.28
25-Nov-19,Nov,Chandpur,23.15,90.67,2.35
30-Dec-19,Dec,Chandpur,23.15,90.67,2.63
06-Jan-20,Jan,Chandpur,23.15,90.67,2.58
13-Jan-20,Jan,Chandpur,23.15,90.67,2.52
20-Jan-20,Jan,Chandpur,23.15,90.67,2.58
27-Jan-20,Jan,Chandpur,23.15,90.67,2.64
03-Feb-20,Feb,Chandpur,23.15,90.67,2.68
10-Feb-20,Feb,Chandpur,23.15,90.67,2.71
17-Feb-20,Feb,Chandpur,23.15,90.67,2.74
24-Feb-20,Feb,Chandpur,23.15,90.67,2.76
02-Mar-20,Mar,Chandpur,23.15,90.67,2.78
09-Mar-20,Mar,Chandpur,23.15,90.67,2.8
16-Mar-20,Mar,Chandpur,23.15,90.67,2.78
23-Mar-20,Mar,Chandpur,23.15,90.67,2.77
30-Mar-20,Mar,Chandpur,23.15,90.67,3.13
06-Apr-20,Apr,Chandpur,23.15,90.67,3.16
13-Apr-20,Apr,Chandpur,23.15,90.67,3.18
20-Apr-20,Apr,Chandpur,23.15,90.67,3.2
27-Apr-20,Apr,Chandpur,23.15,90.67,3.05
04-May-20,May,Chandpur,23.15,90.67,2.9
11-May-20,May,Chandpur,23.15,90.67,2.76
18-May-20,May,Chandpur,23.15,90.67,2.6
25-May-20,May,Chandpur,23.15,90.67,2.56
01-Jun-20,Jun,Chandpur,23.15,90.67,2.56
08-Jun-20,Jun,Chandpur,23.15,90.67,2.53
15-Jun-20,Jun,Chandpur,23.15,90.67,2.5
22-Jun-20,Jun,Chandpur,23.15,90.67,2.28
06-Jul-20,Jul,Chandpur,23.15,90.67,2
13-Jul-20,Jul,Chandpur,23.15,90.67,1.7
20-Jul-20,Jul,Chandpur,23.15,90.67,1.48
27-Jul-20,Jul,Chandpur,23.15,90.67,1.2
10-Aug-20,Aug,Chandpur,23.15,90.67,1.05
17-Aug-20,Aug,Chandpur,23.15,90.67,1.13
24-Aug-20,Aug,Chandpur,23.15,90.67,1.22
31-Aug-20,Aug,Chandpur,23.15,90.67,1.3
07-Sep-20,Sep,Chandpur,23.15,90.67,1.34
14-Sep-20,Sep,Chandpur,23.15,90.67,1.36
21-Sep-20,Sep,Chandpur,23.15,90.67,1.33
28-Sep-20,Sep,Chandpur,23.15,90.67,1.41
05-Oct-20,Oct,Chandpur,23.15,90.67,1.48
12-Oct-20,Oct,Chandpur,23.15,90.67,1.57
19-Oct-20,Oct,Chandpur,23.15,90.67,1.66
26-Oct-20,Oct,Chandpur,23.15,90.67,1.75
02-Nov-20,Nov,Chandpur,23.15,90.67,1.86
09-Nov-20,Nov,Chandpur,23.15,90.67,1.98
16-Nov-20,Nov,Chandpur,23.15,90.67,2.11
23-Nov-20,Nov,Chandpur,23.15,90.67,2.2
30-Nov-20,Nov,Chandpur,23.15,90.67,2.3
07-Dec-20,Dec,Chandpur,23.15,90.67,2.3
14-Dec-20,Dec,Chandpur,23.15,90.67,2.46
21-Dec-20,Dec,Chandpur,23.15,90.67,2.5
28-Dec-20,Dec,Chandpur,23.15,90.67,2.55
04-Jan-21,Jan,Chandpur,23.15,90.67,2.59
11-Jan-21,Jan,Chandpur,23.15,90.67,2.63
25-Jan-21,Jan,Chandpur,23.15,90.67,2.7
01-Feb-21,Feb,Chandpur,23.15,90.67,2.73
08-Feb-21,Feb,Chandpur,23.15,90.67,2.77
15-Feb-21,Feb,Chandpur,23.15,90.67,2.81
22-Feb-21,Feb,Chandpur,23.15,90.67,2.85
01-Mar-21,Mar,Chandpur,23.15,90.67,2.92
08-Mar-21,Mar,Chandpur,23.15,90.67,2.98
15-Mar-21,Mar,Chandpur,23.15,90.67,3.05
22-Mar-21,Mar,Chandpur,23.15,90.67,3.12
29-Mar-21,Mar,Chandpur,23.15,90.67,3.21
05-Apr-21,Apr,Chandpur,23.15,90.67,3.24
12-Apr-21,Apr,Chandpur,23.15,90.67,3.43
19-Apr-21,Apr,Chandpur,23.15,90.67,3.61
26-Apr-21,Apr,Chandpur,23.15,90.67,3.83
03-May-21,May,Chandpur,23.15,90.67,4
10-May-21,May,Chandpur,23.15,90.67,4.05
17-May-21,May,Chandpur,23.15,90.67,3.92
24-May-21,May,Chandpur,23.15,90.67,3.8
31-May-21,May,Chandpur,23.15,90.67,3.64
07-Jun-21,Jun,Chandpur,23.15,90.67,3.47
14-Jun-21,Jun,Chandpur,23.15,90.67,3.22
21-Jun-21,Jun,Chandpur,23.15,90.67,2.94
28-Jun-21,Jun,Chandpur,23.15,90.67,2.68
05-Jul-21,Jul,Chandpur,23.15,90.67,2.5
12-Jul-21,Jul,Chandpur,23.15,90.67,2.35
19-Jul-21,Jul,Chandpur,23.15,90.67,2.22
26-Jul-21,Jul,Chandpur,23.15,90.67,2.1
02-Aug-21,Aug,Chandpur,23.15,90.67,1.95
09-Aug-21,Aug,Chandpur,23.15,90.67,1.79
16-Aug-21,Aug,Chandpur,23.15,90.67,1.65
23-Aug-21,Aug,Chandpur,23.15,90.67,1.5
30-Aug-21,Aug,Chandpur,23.15,90.67,1.48
06-Sep-21,Sep,Chandpur,23.15,90.67,1.46
13-Sep-21,Sep,Chandpur,23.15,90.67,1.45
20-Sep-21,Sep,Chandpur,23.15,90.67,1.5
27-Sep-21,Sep,Chandpur,23.15,90.67,1.62
04-Oct-21,Oct,Chandpur,23.15,90.67,1.74
11-Oct-21,Oct,Chandpur,23.15,90.67,1.86
18-Oct-21,Oct,Chandpur,23.15,90.67,2
25-Oct-21,Oct,Chandpur,23.15,90.67,2.06
01-Nov-21,Nov,Chandpur,23.15,90.67,2.14
08-Nov-21,Nov,Chandpur,23.15,90.67,2.17
15-Nov-21,Nov,Chandpur,23.15,90.67,2.19
22-Nov-21,Nov,Chandpur,23.15,90.67,2.22
29-Nov-21,Nov,Chandpur,23.15,90.67,2.25
06-Dec-21,Dec,Chandpur,23.15,90.67,2.27
13-Dec-21,Dec,Chandpur,23.15,90.67,2.29
20-Dec-21,Dec,Chandpur,23.15,90.67,2.33
03-Jan-22,Jan,Chandpur,23.15,90.67,2.43
10-Jan-22,Jan,Chandpur,23.15,90.67,2.47
